"Product Links","Product Links"
"Link to view product","Link to view product"
http://yoursite.com/link,http://yoursite.com/link
"Add to cart link","Add to cart link"
"Add to wishlist link","Add to wishlist link"
"Product Images","Product Images"
"Base Image URL","Base Image URL"
http://yoursite.com/image,http://yoursite.com/image
"Thumbnail URL","Thumbnail URL"
"Small Image URL","Small Image URL"
"Social Basics (Flickr, Instagram, Twitter, Facebook, YouTube)","Social Basics (Flickr, Instagram, Twitter, Facebook, YouTube)"
"Post Title","Post Title"
"Post content","Post content"
"Post content limit by words","Post content limit by words"
"Post content limit by chars","Post content limit by chars"
"The link to the post","The link to the post"
http://yoursite.com/post,http://yoursite.com/post
"Date created","Date created"
08.03.2018,08.03.2018
Username,Username
"John Doe","John Doe"
"Flickr Extras","Flickr Extras"
Views,Views
24,24
"Twitter Extras","Twitter Extras"
"Date Published","Date Published"
"Retweet Count","Retweet Count"
19824,19824
"Favorite Count","Favorite Count"
1249,1249
"Facebook Extras","Facebook Extras"
"Date Modified","Date Modified"
18.08.2018,18.08.2018
"Number of Likes","Number of Likes"
212,212
"YouTube Extras","YouTube Extras"
Excerpt,Excerpt
"Excerpt ipsum dolor sit amet, consetetur sadipscing elitr sed diam nonumy.","Excerpt ipsum dolor sit amet, consetetur sadipscing elitr sed diam nonumy."
"Vimeo Extras","Vimeo Extras"
321,321
"Number of Views","Number of Views"
1786,1786
"Number of Comments","Number of Comments"
124,124
"Reset before each Loop","Reset before each Loop"
"Keep Last State","Keep Last State"
"No Action Selected","No Action Selected"
Click,Click
"Mouse Enter","Mouse Enter"
"Mouse Leave","Mouse Leave"
"Enter Link","Enter Link"
"Same Window","Same Window"
"New Window","New Window"
"Follow Link","Follow Link"
"No Follow","No Follow"
"Open Modal","Open Modal"
"Open Slide","Open Slide"
Function,Function
"javaScript Function","javaScript Function"
"Scroll to ID","Scroll to ID"
"ID of Element","ID of Element"
"Offset to Scroll Position","Offset to Scroll Position"
"Animation Ease","Animation Ease"
"Animation Duration in ms","Animation Duration in ms"
"Toggle Start State","Toggle Start State"
"Toggled (Visible)","Toggled (Visible)"
"Untoggled (Hidden)","Untoggled (Hidden)"
"Frame wait's on Action","Frame wait's on Action"
"GoTo Frame","GoTo Frame"
"Frame N","Frame N"
"Frame M","Frame M"
"""N"" wait's on Action","""N"" wait's on Action"
"""M"" wait's on Action","""M"" wait's on Action"
"Reset Children Timelines","Reset Children Timelines"
"After Action","After Action"
"Class to Toggle","Class to Toggle"
"class Name to Toggle","class Name to Toggle"
"Trigger Repeat Delay","Trigger Repeat Delay"
"registered license key","registered license key"
"registered purchase code","registered purchase code"
"File Size Optimizer Dimensions","File Size Optimizer Dimensions"
"Where do the available Dimensions come from?","Where do the available Dimensions come from?"
"Those are all sizes that are already generated for the used image in the WordPress Media Library AND have the same aspect ratio.","Those are all sizes that are already generated for the used image in the WordPress Media Library AND have the same aspect ratio."
"Why are my choices not exactly 1X or 2X?","Why are my choices not exactly 1X or 2X?"
"The File Size Optimizer looks at the required media size throughout all device layouts and in that way evaluates the available Dimensions.<br>If available, there is always a choice shown that is the closest to 1X or 2X.<br>If no fitting size is available, you can hover the standard (1X) or retina (2X) lines to get an info on the currently optimal size for your media.","The File Size Optimizer looks at the required media size throughout all device layouts and in that way evaluates the available Dimensions.<br>If available, there is always a choice shown that is the closest to 1X or 2X.<br>If no fitting size is available, you can hover the standard (1X) or retina (2X) lines to get an info on the currently optimal size for your media."
"Slider Revolution Block Settings","Slider Revolution Block Settings"
"Module Layout","Module Layout"
"Auto Width","Auto Width"
"Insert Module as Pop Up Module","Insert Module as Pop Up Module"
"1 Time Per Session","1 Time Per Session"
"Session (hours)","Session (hours)"
"Relating on Pop Up after Time and Scroll Position ","Relating on Pop Up after Time and Scroll Position "
"Pop Up by Actions","Pop Up by Actions"
"Pop Up's can also be triggered by Layer Actions.<br>See more details in ","Pop Up's can also be triggered by Layer Actions.<br>See more details in "
"Pop Up / Modal Documentation","Pop Up / Modal Documentation"
"Block Offsets (Module Wrapping Offset)","Block Offsets (Module Wrapping Offset)"
"Block Depth","Block Depth"
Z-Index,Z-Index
"Pop Up after Time","Pop Up after Time"
"After (ms)","After (ms)"
"Pop Up at Scroll Position","Pop Up at Scroll Position"
Container,Container
"Pop Up by Events","Pop Up by Events"
"Listen to","Listen to"
"Pop Up on URL Hash ","Pop Up on URL Hash "
"https://yourwebsite.com/yourpage/#<span id=""srbs_scr_hash""></span>","https://yourwebsite.com/yourpage/#<span id=""srbs_scr_hash""></span>"
"Copyright & Licensing - Slider Revolution Library","Copyright & Licensing - Slider Revolution Library"
Templates,Templates
"Terms of using Layer Group Objects from the Library","Terms of using Layer Group Objects from the Library"
"Templates from the Slider Revolution Library <b>must only</b> be used with a","Templates from the Slider Revolution Library <b>must only</b> be used with a"
"on that particular website.","on that particular website."
"Media assets used in the respective templates, are licensed according to the here mentioned license terms (see list on the left).","Media assets used in the respective templates, are licensed according to the here mentioned license terms (see list on the left)."
"Slider Revolution Add-Ons <b>must only</b> be used with a","Slider Revolution Add-Ons <b>must only</b> be used with a"
"Buy another License","Buy another License"
"One License Key / Purchase Code is required for each Website","One License Key / Purchase Code is required for each Website"
"Terms of using JPG Images from the Library","Terms of using JPG Images from the Library"
"The pictures are free for personal and even for commercial use.","The pictures are free for personal and even for commercial use."
"You can modify, copy and distribute the photos. All without asking for permission or setting a link to the source. So, attribution is not required.","You can modify, copy and distribute the photos. All without asking for permission or setting a link to the source. So, attribution is not required."
"The only restriction is that identifiable people may not appear in a bad light or in a way that they may find offensive, unless they give their consent.","The only restriction is that identifiable people may not appear in a bad light or in a way that they may find offensive, unless they give their consent."
"The CC0 license was released by the non-profit organization Creative Commons (CC). Get more information about Creative Commons images and the license on the official license page.","The CC0 license was released by the non-profit organization Creative Commons (CC). Get more information about Creative Commons images and the license on the official license page."
"Images from","Images from"
Pexels,Pexels
"under the license","under the license"
"CC0 Creative Commons","CC0 Creative Commons"
"Terms of using PNG Objects from the Library","Terms of using PNG Objects from the Library"
"PNG Objects from the Slider Revolution Library <b>must only</b> be used with a","PNG Objects from the Slider Revolution Library <b>must only</b> be used with a"
"Licenses via extended license and cooperation with author ","Licenses via extended license and cooperation with author "
Ceacle,Ceacle
"If you need .psd files for objects, you can purchase it from the original author","If you need .psd files for objects, you can purchase it from the original author"
here,here
"Terms of using HTML5 Videos from the Library","Terms of using HTML5 Videos from the Library"
"The videos are free for personal and even for commercial use.","The videos are free for personal and even for commercial use."
"You can modify, copy and distribute the videos. All without asking for permission or setting a link to the source. So, attribution is not required.","You can modify, copy and distribute the videos. All without asking for permission or setting a link to the source. So, attribution is not required."
"Videos from","Videos from"
"Terms of using SVG Objects from the Library","Terms of using SVG Objects from the Library"
"Usage only allowed within Slider Revolution Plugin","Usage only allowed within Slider Revolution Plugin"
"A variety of sizes and densities can be also downloaded from the ","A variety of sizes and densities can be also downloaded from the "
"git repository","git repository"
", making it even easier for developers to customize, share, and re-use outside of Slider Revolution.",", making it even easier for developers to customize, share, and re-use outside of Slider Revolution."
"Licenses via Apache License. Read More at","Licenses via Apache License. Read More at"
"Google Material Design Icons","Google Material Design Icons"
"Terms of using ICON Objects from the Library","Terms of using ICON Objects from the Library"
"Please check the listed license files for details about how you can use the ""FontAwesome"" and ""Stroke 7 Icon"" font sets for commercial projects, open source projects, or really just about whatever you want.","Please check the listed license files for details about how you can use the ""FontAwesome"" and ""Stroke 7 Icon"" font sets for commercial projects, open source projects, or really just about whatever you want."
"Please respect all other icon fonts licenses for fonts not included directly into Slider Revolution.","Please respect all other icon fonts licenses for fonts not included directly into Slider Revolution."
"Further License Information","Further License Information"
"<b>Font Awesome 4.6.3</b> by @davegandy - http://fontawesome.io - @fontawesome <br>License -","<b>Font Awesome 4.6.3</b> by @davegandy - http://fontawesome.io - @fontawesome <br>License -"
http://fontawesome.io/license,http://fontawesome.io/license
"(Font: SIL OFL 1.1, CSS: MIT License)","(Font: SIL OFL 1.1, CSS: MIT License)"
"<b>Stroke 7 Icon Font Set</b> by www.pixeden.com <br>Get your Freebie Iconset at","<b>Stroke 7 Icon Font Set</b> by www.pixeden.com <br>Get your Freebie Iconset at"
http://www.pixeden.com/icon-fonts/stroke-7-icon-font-set,http://www.pixeden.com/icon-fonts/stroke-7-icon-font-set
"Layer Group Objects from the Slider Revolution Library <b>must only</b> be used with a","Layer Group Objects from the Slider Revolution Library <b>must only</b> be used with a"
"Media assets used in the respective Layer Group Objects, are licensed according to the here mentioned license terms (see list on the left).","Media assets used in the respective Layer Group Objects, are licensed according to the here mentioned license terms (see list on the left)."
"Decision Modal Title","Decision Modal Title"
"Do It","Do It"
"Dont Do It","Dont Do It"
"Copy Embed Code","Copy Embed Code"
"Check for Updates","Check for Updates"
"Slider Revolution Addons","Slider Revolution Addons"
"Please select an Addon to start with.","Please select an Addon to start with."
"Welcome to Slider Revolution %s","Welcome to Slider Revolution %s"
"What's new?","What's new?"
"Check out our Change Log to learn about new Features and Bug Fixes in Version %s.","Check out our Change Log to learn about new Features and Bug Fixes in Version %s."
"More Info","More Info"
"Docs & FAQs","Docs & FAQs"
"Checkout our all new Help Center<br>with updated %s Support Material.","Checkout our all new Help Center<br>with updated %s Support Material."
"Help Center","Help Center"
"Clear your Browser Cache","Clear your Browser Cache"
"To make sure that all Slider Revolution files<br>are updated, please clear your cache.","To make sure that all Slider Revolution files<br>are updated, please clear your cache."
"How to?","How to?"
"Lets get Started with ","Lets get Started with "
"Slider Revolution %s","Slider Revolution %s"
"Activate Slider Revolution to","Activate Slider Revolution to"
"Unlock all Features","Unlock all Features"
"Global Custom Fonts","Global Custom Fonts"
"Font Family Name","Font Family Name"
"Font CSS URL","Font CSS URL"
"Available Font Weights","Available Font Weights"
"Front End","Front End"
"in Editor","in Editor"
"Add Custom Font","Add Custom Font"
"Global Settings","Global Settings"
"Include libraries globally","Include libraries globally"
"List of pages to include RevSlider libraries ","List of pages to include RevSlider libraries "
"(ie. cms_page_view,catalog_product_view,about-us)","(ie. cms_page_view,catalog_product_view,about-us)"
"Cross-origin image defaults","Cross-origin image defaults"
Unset,Unset
Anonymous,Anonymous
"Use Credentials","Use Credentials"
"3rd Party Lazy Loading Data","3rd Party Lazy Loading Data"
"(i.e. lazy-src)","(i.e. lazy-src)"
Fonts,Fonts
"Enable custom font selection in editor","Enable custom font selection in editor"
"Edit Custom Fonts","Edit Custom Fonts"
"Disable SR Font Awesome library","Disable SR Font Awesome library"
"Enable Google Fonts download","Enable Google Fonts download"
"Load from Google","Load from Google"
"Cache Fonts Local","Cache Fonts Local"
"Disable, Load on your own","Disable, Load on your own"
"Optional Google Fonts loading URL","Optional Google Fonts loading URL"
"(ie. http://fonts.useso.com/css?family for chinese Environment)","(ie. http://fonts.useso.com/css?family for chinese Environment)"
"Update Preload Fonts","Update Preload Fonts"
Miscellaneous,Miscellaneous
"Editor High Contrast mode","Editor High Contrast mode"
"Default Layout Grid Breakpoints","Default Layout Grid Breakpoints"
"Default desktop content width","Default desktop content width"
"Default notebook content width","Default notebook content width"
"Default tablet content width","Default tablet content width"
"Default mobile content width","Default mobile content width"
"Modules Optimization","Modules Optimization"
"Force 1xDPR on mobile","Force 1xDPR on mobile"
"Force viewport loading","Force viewport loading"
"No Change","No Change"
"ViewPort Distance if Forced","ViewPort Distance if Forced"
"Default lazy loading in modules","Default lazy loading in modules"
"Third-party lazy loading data","Third-party lazy loading data"
"(i.e. lazy-src for WP Rocket)","(i.e. lazy-src for WP Rocket)"
"Use internal caching","Use internal caching"
"Clear Cache","Clear Cache"
"Save Global Settings","Save Global Settings"
"Good Evening ","Good Evening "
"Good Morning ","Good Morning "
"Good Afternoon ","Good Afternoon "
Modules,Modules
Updates,Updates
Activation,Activation
Globals,Globals
FAQ's,FAQ's
Support,Support
"You are running Slider Revolution ","You are running Slider Revolution "
"New Blank Module","New Blank Module"
"New Module from Template","New Module from Template"
"Manual Import","Manual Import"
AddOns,AddOns
"Search Modules...","Search Modules..."
"Show all Modules","Show all Modules"
"Add Folder","Add Folder"
"Show All","Show All"
"Plugin Updates","Plugin Updates"
"System Requirements","System Requirements"
"Upload folder writable","Upload folder writable"
"Memory Limit (256M)","Memory Limit (256M)"
"Upload Max. Filesize (256M)","Upload Max. Filesize (256M)"
"Max. Post Size (256M)","Max. Post Size (256M)"
"ThemePunch Server","ThemePunch Server"
"Update History","Update History"
"Find My Key","Find My Key"
"Find My Code","Find My Code"
"xxxx xxxx xxxx xxxx","xxxx xxxx xxxx xxxx"
"Deregister this Key","Deregister this Key"
"1 License Key per Website","1 License Key per Website"
"1 Purchase Code per Website","1 Purchase Code per Website"
"If you want to use Slider Revolution on another domain, you need to use a different license key.","If you want to use Slider Revolution on another domain, you need to use a different license key."
"Buy License Key","Buy License Key"
"Register to Unlock All Premium Features","Register to Unlock All Premium Features"
"Register to Unlock","Register to Unlock"
"Connect with NWDthemes","Connect with NWDthemes"
Youtube,Youtube
"You might also like!","You might also like!"
"More Choices:","More Choices:"
"New Products","New Products"
"Check items to add to the cart or","Check items to add to the cart or"
"select all","select all"
Quantity,Quantity
Availability,Availability
"Shopping Cart Items","Shopping Cart Items"
Item,Item
"Clear Shopping Cart","Clear Shopping Cart"
"Update Shopping Cart","Update Shopping Cart"
"Update Cart","Update Cart"
"See price before order confirmation.","See price before order confirmation."
"What's this?","What's this?"
"My Cart","My Cart"
"* Required Fields","* Required Fields"
"Drop a question","Drop a question"
"Your name","Your name"
"Your email","Your email"
"Your mail","Your mail"
"Phone number","Phone number"
"What’s on your mind?","What’s on your mind?"
"Ask a question","Ask a question"
"My Account","My Account"
"Create an Account","Create an Account"
"Remove This Item","Remove This Item"
"Sign Up for Our Newsletter:","Sign Up for Our Newsletter:"
"Enter your email","Enter your email"
Subscribe,Subscribe
"View the product","View the product"
Review,Review
Reviews,Reviews
"Add Your Review","Add Your Review"
"Be the first to review this product","Be the first to review this product"
"Customer Reviews","Customer Reviews"
"Review by","Review by"
"Posted on","Posted on"
"The store will not work correctly in the case when cookies are disabled.","The store will not work correctly in the case when cookies are disabled."
Tag:,Tag:
Share:,Share:
"Estimated Delivery","Estimated Delivery"
"Free Shipping &amp; Returns","Free Shipping &amp; Returns"
"On all orders over %1","On all orders over %1"
Currency,Currency
Language,Language
"Sign in","Sign in"
"Don't have an account yet?","Don't have an account yet?"
"Sign up","Sign up"
"for free","for free"
"Forgot your password?","Forgot your password?"
"Ask A Question","Ask A Question"
"Ask A Question:","Ask A Question:"
"Name : %customer_name","Name : %customer_name"
"Telephone : %phone","Telephone : %phone"
"Product name : %product","Product name : %product"
"Message : %message","Message : %message"
"My billing and shipping address are the same","My billing and shipping address are the same"
Update,Update
"Save in address book","Save in address book"
"Email Address","Email Address"
"You can create an account after checkout.","You can create an account after checkout."
"You already have an account with us. Sign in or continue as guest.","You already have an account with us. Sign in or continue as guest."
Login,Login
"Forgot Your Password?","Forgot Your Password?"
"Create New Account","Create New Account"
"Confirm Password","Confirm Password"
"Order comment","Order comment"
"Gift options","Gift options"
Message:,Message:
"No Payment Methods","No Payment Methods"
"Payment Method","Payment Method"
"No Payment method available.","No Payment method available."
"Apply Discount","Apply Discount"
"Cancel coupon","Cancel coupon"
"Enter discount code","Enter discount code"
"View Details","View Details"
"Options Details","Options Details"
...,...
"Display your content for ","Display your content for "
"Drag elements text or heading or buttons","Drag elements text or heading or buttons"
"Edit answer here.","Edit answer here."
"Edit Heading Text","Edit Heading Text"
"Edit Description","Edit Description"
"Enter Quote","Enter Quote"
"Enter Author","Enter Author"
"View all","View all"
"Nothing matches your search","Nothing matches your search"
"%recipient_name,","%recipient_name,"
"Your friend  %sender_name,","Your friend  %sender_name,"
"Send you a gift card which has balance %giftcard_balance","Send you a gift card which has balance %giftcard_balance"
"%headline,","%headline,"
"%message,","%message,"
"Shopping Cart","Shopping Cart"
"Recently added item(s)","Recently added item(s)"
of,of
"Your cart is empty.","Your cart is empty."
"You may check out all the available products and buy some in the shop.","You may check out all the available products and buy some in the shop."
"Return to shop","Return to shop"
"Proceed to Checkout","Proceed to Checkout"
"Items in Cart","Items in Cart"
"See Details","See Details"
"Edit item","Edit item"
"Remove item","Remove item"
Adding...,Adding...
Added,Added
"Share on Facebook","Share on Facebook"
Tweet,Tweet
"Pin it","Pin it"
"Download image","Download image"
"Show Less","Show Less"
"Load More","Load More"
"Please enter full information.","Please enter full information."
"My Wish List","My Wish List"
"Compare Products","Compare Products"
"Hide Menus","Hide Menus"
"Field ","Field "
" is required."," is required."
"Sorry, something went wrong. Please try again later.","Sorry, something went wrong. Please try again later."
"Please Fill All Require Field!","Please Fill All Require Field!"
"Continue Paypal","Continue Paypal"
"New Address","New Address"
"Review & Payments","Review & Payments"
Shipping,Shipping
"Save Address","Save Address"
"Please specify a shipping method.","Please specify a shipping method."
"Please enter the number greater than or equal to 0!","Please enter the number greater than or equal to 0!"
"Please enter number!","Please enter number!"
"The file upload field is disabled.","The file upload field is disabled."
"was not uploaded","was not uploaded"
"Question ","Question "
"Please select valid Limited categories.","Please select valid Limited categories."
"Auto Find","Auto Find"
"Reset Theme Design","Reset Theme Design"
"Are you sure you want to reset?","Are you sure you want to reset?"
Notification,Notification
"Reset successfully! Your admin panel and navigate to Blueskytechco > Theme Options > Theme Design > Press Save Config","Reset successfully! Your admin panel and navigate to Blueskytechco > Theme Options > Theme Design > Press Save Config"
"From ","From "
"We could not detect a size.","We could not detect a size."
AjaxSuite,AjaxSuite
"General Options","General Options"
"Enable AjaxSuite","Enable AjaxSuite"
"Ajax Cart","Ajax Cart"
"Action after Add to cart Success","Action after Add to cart Success"
"Ajax Wishlist","Ajax Wishlist"
"Login Popup Logo","Login Popup Logo"
"Background Image Popup","Background Image Popup"
"Ajax Compare","Ajax Compare"
"Product Questions","Product Questions"
"Manage Questions","Manage Questions"
"Customer Question Email","Customer Question Email"
"Email received","Email received"
"Email Template","Email Template"
"Email template chosen based on theme fallback when ""Default"" option is selected.","Email template chosen based on theme fallback when ""Default"" option is selected."
"Delete stores","Delete stores"
"Are you sure you wan't to delete selected stores?","Are you sure you wan't to delete selected stores?"
"Customer Name","Customer Name"
Question,Question
Created,Created
"Page Banner Images","Page Banner Images"
"Upload Image","Upload Image"
"Hide Content Heading","Hide Content Heading"
"Hide Breadcrumbs","Hide Breadcrumbs"
"Breadcrumbs Position","Breadcrumbs Position"
DailyDeal,DailyDeal
"List DailyDeal Settings","List DailyDeal Settings"
"Category id","Category id"
Appearance,Appearance
Margin,Margin
"Space Between Item","Space Between Item"
"Columns Extra extra large","Columns Extra extra large"
"Columns Extra large","Columns Extra large"
"Columns Large","Columns Large"
"Columns Medium","Columns Medium"
"Columns Small","Columns Small"
"Columns Extra small","Columns Extra small"
Desgin,Desgin
"Number products","Number products"
Data,Data
"Select Gift Card","Select Gift Card"
"Select Grouped Product","Select Grouped Product"
"User Id","User Id"
"set User Id","set User Id"
"set Instagram Access Token","set Instagram Access Token"
"set Instagram Username","set Instagram Username"
"Number of Photos","Number of Photos"
"Number of photos from Instagram API","Number of photos from Instagram API"
"Fetch Posts","Fetch Posts"
"Fetch Posts from Instagram API. Please enter User ID, Access Token, User Name Instagram > click Save Config before Submit","Fetch Posts from Instagram API. Please enter User ID, Access Token, User Name Instagram > click Save Config before Submit"
"Instagram widget","Instagram widget"
"Image format","Image format"
Yes,Yes
"Show when disable Instagram caption","Show when disable Instagram caption"
"Templates Grid/List","Templates Grid/List"
"Templates Carousel","Templates Carousel"
"Margin Grid Vertical","Margin Grid Vertical"
"Image hover effects","Image hover effects"
Blueskytechco,Blueskytechco
Configuration,Configuration
"Layer Ajax","Layer Ajax"
"Layered Ajax","Layered Ajax"
"Enable Filter Ajax","Enable Filter Ajax"
"Open Tab Desktop","Open Tab Desktop"
"Open Tab Mobile","Open Tab Mobile"
"Show Count Item","Show Count Item"
"Price Slide Setting","Price Slide Setting"
"Enable Slide Price","Enable Slide Price"
"Rate Filter setting","Rate Filter setting"
"Enable Filter Rate","Enable Filter Rate"
Lable,Lable
"Collect Data Rate","Collect Data Rate"
"Show More Filter Item","Show More Filter Item"
"Number Item","Number Item"
"Menus Builder","Menus Builder"
"Horizontal Menu","Horizontal Menu"
"Dropdowns Animation","Dropdowns Animation"
Title:,Title:
"Vertical Menu","Vertical Menu"
"Limit show Item","Limit show Item"
"Default : 10 Item","Default : 10 Item"
"Limit show Item by screen","Limit show Item by screen"
"Small Desktop","Small Desktop"
"Smaller than default 1 or 2 items.","Smaller than default 1 or 2 items."
"New Label BG Color","New Label BG Color"
"New Label Text Color","New Label Text Color"
"Sale Label BG Color","Sale Label BG Color"
"Sale Label Text Color","Sale Label Text Color"
"Hot Label BG Color","Hot Label BG Color"
"Hot Label Text Color","Hot Label Text Color"
"Enabled Flat Data","Enabled Flat Data"
"Run Flat","Run Flat"
"Menus Page Builder","Menus Page Builder"
"Show Menu Page Builder","Show Menu Page Builder"
"Select Menus","Select Menus"
"Main Menu","Main Menu"
"Builder Menu","Builder Menu"
"Add New Menu","Add New Menu"
"Import Menu","Import Menu"
Import,Import
"Uplaod File Import","Uplaod File Import"
"Sorting Fields","Sorting Fields"
"Enable Express Checkout","Enable Express Checkout"
"Seo Url","Seo Url"
"Page Title","Page Title"
"Show Order Comment on Checkout","Show Order Comment on Checkout"
"Show Checkbox Subscribe on Checkout","Show Checkbox Subscribe on Checkout"
"Title Box Subscribe Newletter","Title Box Subscribe Newletter"
"Default checkbox Subscribe on Checkout","Default checkbox Subscribe on Checkout"
"Show Discount Box on Checkout","Show Discount Box on Checkout"
"Show Gift Message on Checkout","Show Gift Message on Checkout"
"Show Widget After Place Order","Show Widget After Place Order"
"Cms Show after Place Order","Cms Show after Place Order"
"Show Shipping Delivery Date","Show Shipping Delivery Date"
"Title Box Shipping Delivery Date","Title Box Shipping Delivery Date"
"Show Shipping Delivery Comment","Show Shipping Delivery Comment"
"Title Box Shipping Delivery Comment","Title Box Shipping Delivery Comment"
"Show full Header and Footer","Show full Header and Footer"
"Title Button Place Order","Title Button Place Order"
"Shipping Delivery Date","Shipping Delivery Date"
"Shipping Delivery Comment","Shipping Delivery Comment"
"Order Comment","Order Comment"
"Check to Subscribe Our Newsletter","Check to Subscribe Our Newsletter"
"Blog Posts Grid/List","Blog Posts Grid/List"
"Blog Posts Carousel","Blog Posts Carousel"
"Instagram Grid/List","Instagram Grid/List"
"Instagram Carousel","Instagram Carousel"
Grid/List,Grid/List
"Limited to 4 categories.","Limited to 4 categories."
"Limited to 3 categories.","Limited to 3 categories."
"Limited to 5 categories.","Limited to 5 categories."
"Limited to 6 categories.","Limited to 6 categories."
"Item Image","Item Image"
Banner,Banner
Mansoy,Mansoy
"Image Box","Image Box"
"Icon Box","Icon Box"
Stacked,Stacked
Framed,Framed
"Style 1","Style 1"
"Design 2","Design 2"
"Design 3","Design 3"
"Page Builder Blog Posts","Page Builder Blog Posts"
"Please specify title you want to display on the frontend. You can leave it blank if necessary.","Please specify title you want to display on the frontend. You can leave it blank if necessary."
"Short description","Short description"
"Please specify description you want to display on the frontend. You can leave it blank if necessary.","Please specify description you want to display on the frontend. You can leave it blank if necessary."
"Posts Category","Posts Category"
"Leave blank to display posts from all categories.","Leave blank to display posts from all categories."
"Posts Tag","Posts Tag"
"Leave blank to display posts from all tags.","Leave blank to display posts from all tags."
"Posts Author","Posts Author"
"Leave blank to display posts from all authors.","Leave blank to display posts from all authors."
"Posts Publish Date From","Posts Publish Date From"
"Leave blank or use date format YYYY-MM-DD.","Leave blank or use date format YYYY-MM-DD."
"Posts Publish Date To","Posts Publish Date To"
"Number of Posts","Number of Posts"
"Please indicate number of recent posts you want to display. Leave blank to use predefined ""Posts Per Page"" value.","Please indicate number of recent posts you want to display. Leave blank to use predefined ""Posts Per Page"" value."
"Space between item","Space between item"
"Store Url Link","Store Url Link"
Link,Link
"Anchor Custom Text","Anchor Custom Text"
"If empty, the Page Title will be used","If empty, the Page Title will be used"
"Anchor Custom Title","Anchor Custom Title"
"Link Block Template","Link Block Template"
"Blog Posts","Blog Posts"
"Category Thumbnail","Category Thumbnail"
"Insert Images...","Insert Images..."
"Daily Deal","Daily Deal"
"FAQ Item","FAQ Item"
Newsletter,Newsletter
"Product Advanced","Product Advanced"
"Product Countdown Timers","Product Countdown Timers"
"Static Menu","Static Menu"
"Minimog Elements","Minimog Elements"
"
                        
                        <p>Style changes will only affect this breakpoint</p>
                        
                    ","
                        
                        <p>Style changes will only affect this breakpoint</p>
                        
                    "
"Select Template:","Select Template:"
"Carousel Settings","Carousel Settings"
"Carousel Mode","Carousel Mode"
"Autoplay Speed","Autoplay Speed"
ms,ms
"Delay in milliseconds between each slide","Delay in milliseconds between each slide"
"Infinite Loop","Infinite Loop"
"Show Arrows","Show Arrows"
"Show Dots","Show Dots"
"Setting this to more than 1 initializes grid mode.","Setting this to more than 1 initializes grid mode."
"Margin Right on item.","Margin Right on item."
px,px
"Big Desktops","Big Desktops"
"XX-Large devices (larger desktops, 1400px and up)","XX-Large devices (larger desktops, 1400px and up)"
Desktops,Desktops
"X-Large devices (large desktops, 1200px and up)","X-Large devices (large desktops, 1200px and up)"
"Small Desktops","Small Desktops"
"Large devices (desktops, 992px and up)","Large devices (desktops, 992px and up)"
"Medium devices (tablets, 768px and up)","Medium devices (tablets, 768px and up)"
"Small devices (landscape phones, 576px and up)","Small devices (landscape phones, 576px and up)"
"Small Mobile","Small Mobile"
"X-Small devices (portrait phones, less than 576px)","X-Small devices (portrait phones, less than 576px)"
"Please specify short description you want to display on the frontend. You can leave it blank if necessary.","Please specify short description you want to display on the frontend. You can leave it blank if necessary."
"Space between Collections.","Space between Collections."
"Image Hover Effects","Image Hover Effects"
"CSS Image Hover Effects.","CSS Image Hover Effects."
"Posts Options","Posts Options"
"Sort By","Sort By"
"Width Images","Width Images"
"Please specify width attributes for images you want to display on the frontend. You can leave it blank if use default.","Please specify width attributes for images you want to display on the frontend. You can leave it blank if use default."
"Height Images","Height Images"
"Please specify height attributes for images you want to display on the frontend. You can leave it blank if use default.","Please specify height attributes for images you want to display on the frontend. You can leave it blank if use default."
"Please specify categories you want to display on the frontend.","Please specify categories you want to display on the frontend."
"Minimum height can be a single number with any valid CSS unit (50px, 50%, 50em, 50vh) or a calculation (50% + 50px).","Minimum height can be a single number with any valid CSS unit (50px, 50%, 50em, 50vh) or a calculation (50% + 50px)."
"Hover Effects","Hover Effects"
"CSS Hover Effects.","CSS Hover Effects."
"Vertical Alignment","Vertical Alignment"
"Vertical alignment controls how the child blocks of this container will be positioned. Set minimum height in order to use vertical alignment.","Vertical alignment controls how the child blocks of this container will be positioned. Set minimum height in order to use vertical alignment."
"Message Text","Message Text"
"Show Button","Show Button"
Always,Always
"On Hover","On Hover"
"Never Show","Never Show"
"Button Text","Button Text"
"Button Type","Button Type"
Primary,Primary
Secondary,Secondary
"Show Overlay","Show Overlay"
"Overlay Color","Overlay Color"
"No Color","No Color"
Column,Column
"Number of Products","Number of Products"
"Please indicate number of products you want to display. Leave blank if you want display all.","Please indicate number of products you want to display. Leave blank if you want display all."
"Hide Products","Hide Products"
"Space between Banners.","Space between Banners."
Countdown,Countdown
"Countdown to the end sale date will be shown.( 2022/06/20 23:59:59 )","Countdown to the end sale date will be shown.( 2022/06/20 23:59:59 )"
"Text Day","Text Day"
"Text Hour","Text Hour"
"Text Minute","Text Minute"
"Text Second","Text Second"
Answer,Answer
FAQS,FAQS
"Layout Design","Layout Design"
"Packery only active when you use Adapt to image","Packery only active when you use Adapt to image"
"Action Click","Action Click"
Mode,Mode
"Heading Text","Heading Text"
"Quote Description","Quote Description"
"Image Position","Image Position"
View,View
"Please specify width you want to display on the frontend. You can leave it blank if necessary.","Please specify width you want to display on the frontend. You can leave it blank if necessary."
